word	nodeType	unit
term	NOUN	tr823
virus	NOUN	tr823
experience	NOUN	tr823
date	NOUN	tr823
form	NOUN	tr823
security	NOUN	tr823
problem	NOUN	tr823
usage	NOUN	tr823
quote	NOUN	tr823
computer	NOUN	tr823
manager	NOUN	tr823
programmer	NOUN	tr823
terminology	NOUN	tr823
purpose	NOUN	tr823
terminology	NOUN	tr823
difference	NOUN	tr823
term	NOUN	tr823
citation	NOUN	tr823
origin	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
version	NOUN	tr823
machine	NOUN	tr823
word	NOUN	tr823
tapeworm	NOUN	tr823
organism	NOUN	tr823
host	NOUN	tr823
sap	NOUN	tr823
resource	NOUN	tr823
virus	NOUN	tr823
piece	NOUN	tr823
code	NOUN	tr823
program	NOUN	tr823
operating	NOUN	tr823
system	NOUN	tr823
host	NOUN	tr823
program	NOUN	tr823
analog	NOUN	tr823
virus	NOUN	tr823
virus	NOUN	tr823
sense	NOUN	tr823
host	NOUN	tr823
cell	NOUN	tr823
virus	NOUN	tr823
program	NOUN	tr823
internet	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
concept	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
machine	NOUN	tr823
machine	NOUN	tr823
science	NOUN	tr823
fiction	NOUN	tr823
novel	NOUN	tr823
program	NOUN	tr823
tapeworm	NOUN	tr823
computer	NOUN	tr823
machine	NOUN	tr823
researcher	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
experience	NOUN	tr823
article	NOUN	tr823
worm	NOUN	tr823
machine	NOUN	tr823
work	NOUN	tr823
environment	NOUN	tr823
time	NOUN	tr823
system	NOUN	tr823
test	NOUN	tr823
people	NOUN	tr823
internet	NOUN	tr823
virus	NOUN	tr823
worm	NOUN	tr823
intent	NOUN	tr823
effect	NOUN	tr823
naming	NOUN	tr823
criterion	NOUN	tr823
worm	NOUN	tr823
choice	NOUN	tr823
kind	NOUN	tr823
program	NOUN	tr823
virus	NOUN	tr823
use	NOUN	tr823
word	NOUN	tr823
virus	NOUN	tr823
\(to	NOUN	tr823
knowledge\	NOUN	tr823
computer	NOUN	tr823
science	NOUN	tr823
fiction	NOUN	tr823
story	NOUN	tr823
machine	NOUN	tr823
story	NOUN	tr823
book	NOUN	tr823
subplot	NOUN	tr823
book	NOUN	tr823
program	NOUN	tr823
scientist	NOUN	tr823
computer	NOUN	tr823
phone	NOUN	tr823
computer	NOUN	tr823
system	NOUN	tr823
copy	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
software	NOUN	tr823
system	NOUN	tr823
inventor	NOUN	tr823
plan	NOUN	tr823
program	NOUN	tr823
vaccine	NOUN	tr823
infection	NOUN	tr823
disaster	NOUN	tr823
noise	NOUN	tr823
phone	NOUN	tr823
line	NOUN	tr823
vaccine	NOUN	tr823
term	NOUN	tr823
computer	NOUN	tr823
virus	NOUN	tr823
way	NOUN	tr823
term	NOUN	tr823
security	NOUN	tr823
problem	NOUN	tr823
code	NOUN	tr823
virus	NOUN	tr823
paper	NOUN	tr823
computer	NOUN	tr823
virus	NOUN	tr823
program	NOUN	tr823
program	NOUN	tr823
copy	NOUN	tr823
computer	NOUN	tr823
virus	NOUN	tr823
security	NOUN	tr823
seminar	NOUN	tr823
course	NOUN	tr823
reader	NOUN	tr823
discussion	NOUN	tr823
term	NOUN	tr823
action	NOUN	tr823
security	NOUN	tr823
flaw	NOUN	tr823
service	NOUN	tr823
bsd	NOUN	tr823
version	NOUN	tr823
patch	NOUN	tr823
flaw	NOUN	tr823
day	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
internet	NOUN	tr823
flaw	NOUN	tr823
patch	NOUN	tr823
fingerd	NOUN	tr823
finger	NOUN	tr823
program	NOUN	tr823
utility	NOUN	tr823
user	NOUN	tr823
information	NOUN	tr823
user	NOUN	tr823
name	NOUN	tr823
login	NOUN	tr823
name	NOUN	tr823
user	NOUN	tr823
user	NOUN	tr823
information	NOUN	tr823
person	NOUN	tr823
telephone	NOUN	tr823
number	NOUN	tr823
program	NOUN	tr823
daemon	NOUN	tr823
background	NOUN	tr823
process	NOUN	tr823
request	NOUN	tr823
finger	NOUN	tr823
protocol	NOUN	tr823
bug	NOUN	tr823
break	NOUN	tr823
fingerd	NOUN	tr823
buffer	NOUN	tr823
daemon	NOUN	tr823
input	NOUN	tr823
c	NOUN	tr823
library	NOUN	tr823
routine	NOUN	tr823
input	NOUN	tr823
bound	NOUN	tr823
buffer	NOUN	tr823
call	NOUN	tr823
input	NOUN	tr823
buffer	NOUN	tr823
bound	NOUN	tr823
checking	NOUN	tr823
call	NOUN	tr823
worm	NOUN	tr823
routine	NOUN	tr823
routine	NOUN	tr823
flaw	NOUN	tr823
family	NOUN	tr823
routine	NOUN	tr823
buffer	NOUN	tr823
input	NOUN	tr823
user	NOUN	tr823
limit	NOUN	tr823
number	NOUN	tr823
character	NOUN	tr823
use	NOUN	tr823
buffer	NOUN	tr823
strcat	NOUN	tr823
strcpy	NOUN	tr823
call	NOUN	tr823
strncat	NOUN	tr823
strncpy	NOUN	tr823
routine	NOUN	tr823
buffer	NOUN	tr823
c	NOUN	tr823
programmer	NOUN	tr823
problem	NOUN	tr823
routine	NOUN	tr823
format	NOUN	tr823
sense	NOUN	tr823
inclusion	NOUN	tr823
c	NOUN	tr823
language	NOUN	tr823
language	NOUN	tr823
standard	NOUN	tr823
hazard	NOUN	tr823
call	NOUN	tr823
network	NOUN	tr823
server	NOUN	tr823
program	NOUN	tr823
precalculation	NOUN	tr823
input	NOUN	tr823
step	NOUN	tr823
hazard	NOUN	tr823
set	NOUN	tr823
replacement	NOUN	tr823
call	NOUN	tr823
value	NOUN	tr823
bound	NOUN	tr823
program	NOUN	tr823
buffer	NOUN	tr823
argument	NOUN	tr823
system	NOUN	tr823
server	NOUN	tr823
application	NOUN	tr823
use	NOUN	tr823
call	NOUN	tr823
call	NOUN	tr823
version	NOUN	tr823
audit	NOUN	tr823
group	NOUN	tr823
fingerd	NOUN	tr823
server	NOUN	tr823
get	NOUN	tr823
call	NOUN	tr823
patch	NOUN	tr823
version	NOUN	tr823
fingerd	NOUN	tr823
report	NOUN	tr823
version	NOUN	tr823
version	NOUN	tr823
call	NOUN	tr823
3.1.2	NOUN	tr823
sendmail	NOUN	tr823
sendmail	NOUN	tr823
program	NOUN	tr823
mailer	NOUN	tr823
mail	NOUN	tr823
internetwork	NOUN	tr823
Allm83	NOUN	tr823
program	NOUN	tr823
number	NOUN	tr823
mode	NOUN	tr823
interest	NOUN	tr823
daemon	NOUN	tr823
process	NOUN	tr823
mode	NOUN	tr823
program	NOUN	tr823
TCP	NOUN	tr823
port	NOUN	tr823
attempt	NOUN	tr823
mail	NOUN	tr823
protocol	NOUN	tr823
Post82	NOUN	tr823
request	NOUN	tr823
daemon	NOUN	tr823
dialog	NOUN	tr823
mailer	NOUN	tr823
sender	NOUN	tr823
recipient	NOUN	tr823
delivery	NOUN	tr823
instruction	NOUN	tr823
message	NOUN	tr823
content	NOUN	tr823
bug	NOUN	tr823
sendmail	NOUN	tr823
functionality	NOUN	tr823
debugging	NOUN	tr823
option	NOUN	tr823
code	NOUN	tr823
worm	NOUN	tr823
command	NOUN	tr823
set	NOUN	tr823
command	NOUN	tr823
user	NOUN	tr823
address	NOUN	tr823
recipient	NOUN	tr823
message	NOUN	tr823
debugging	NOUN	tr823
code	NOUN	tr823
tester	NOUN	tr823
mail	NOUN	tr823
site	NOUN	tr823
need	NOUN	tr823
address	NOUN	tr823
resolution	NOUN	tr823
routine	NOUN	tr823
debug	NOUN	tr823
option	NOUN	tr823
sendmail	NOUN	tr823
complexity	NOUN	tr823
mailer	NOUN	tr823
condition	NOUN	tr823
vendor	NOUN	tr823
site	NOUN	tr823
administrator	NOUN	tr823
debug	NOUN	tr823
option	NOUN	tr823
sendmail	NOUN	tr823
program	NOUN	tr823
importance	NOUN	tr823
other\	NOUN	tr823
system	NOUN	tr823
task	NOUN	tr823
mail	NOUN	tr823
routing	NOUN	tr823
delivery	NOUN	tr823
importance	NOUN	tr823
spread	NOUN	tr823
use	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
story	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
device	NOUN	tr823
driver	NOUN	tr823
kernel	NOUN	tr823
os	NOUN	tr823
sendmail	NOUN	tr823
configuration	NOUN	tr823
file	NOUN	tr823
wonder	NOUN	tr823
bug	NOUN	tr823
sendmail	NOUN	tr823
behavior	NOUN	tr823
flaw	NOUN	tr823
attention	NOUN	tr823
program	NOUN	tr823
bug	NOUN	tr823
patch	NOUN	tr823
approach	NOUN	tr823
sendmail	NOUN	tr823
program	NOUN	tr823
mail	NOUN	tr823
purpose	NOUN	tr823
verification	NOUN	tr823
suite	NOUN	tr823
program	NOUN	tr823
approach	NOUN	tr823
philosophy	NOUN	tr823
effect	NOUN	tr823
sendmail	NOUN	tr823
version	NOUN	tr823
bug	NOUN	tr823
fix	NOUN	tr823
fix	NOUN	tr823
security	NOUN	tr823
flaw	NOUN	tr823
version	NOUN	tr823
sendmail	NOUN	tr823
host	NOUN	tr823
file	NOUN	tr823
pub	NOUN	tr823
sendmail.tar	NOUN	tr823
.	NOUN	tr823
z	NOUN	tr823
end	NOUN	tr823
version	NOUN	tr823
debug	NOUN	tr823
option	NOUN	tr823
default	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
DEBUG	NOUN	tr823
option	NOUN	tr823
researcher	NOUN	tr823
security	NOUN	tr823
flaw	NOUN	tr823
facility	NOUN	tr823
approach	NOUN	tr823
program	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
user	NOUN	tr823
command	NOUN	tr823
password	NOUN	tr823
program	NOUN	tr823
password	NOUN	tr823
site	NOUN	tr823
site	NOUN	tr823
access	NOUN	tr823
version	NOUN	tr823
patch	NOUN	tr823
problem	NOUN	tr823
worm	NOUN	tr823
flaw	NOUN	tr823
server	NOUN	tr823
program	NOUN	tr823
behavior	NOUN	tr823
problem	NOUN	tr823
interest	NOUN	tr823
security	NOUN	tr823
problem	NOUN	tr823
reader	NOUN	tr823
work	NOUN	tr823
discussion	NOUN	tr823
issue	NOUN	tr823
server	NOUN	tr823
security	NOUN	tr823
flaw	NOUN	tr823
worm	NOUN	tr823
system	NOUN	tr823
service	NOUN	tr823
configuration	NOUN	tr823
command	NOUN	tr823
file	NOUN	tr823
userid	NOUN	tr823
program	NOUN	tr823
sendmail	NOUN	tr823
service	NOUN	tr823
facility	NOUN	tr823
-	NOUN	tr823
user	NOUN	tr823
service	NOUN	tr823
way	NOUN	tr823
problem	NOUN	tr823
daemon	NOUN	tr823
subsystem	NOUN	tr823
userid	NOUN	tr823
way	NOUN	tr823
command	NOUN	tr823
datum	NOUN	tr823
file	NOUN	tr823
subsystem	NOUN	tr823
way	NOUN	tr823
subsystem	NOUN	tr823
access	NOUN	tr823
file	NOUN	tr823
implementation	NOUN	tr823
principle	NOUN	tr823
privilege	NOUN	tr823
dozen	NOUN	tr823
user	NOUN	tr823
id	NOUN	tr823
system	NOUN	tr823
cost	NOUN	tr823
paradigm	NOUN	tr823
service	NOUN	tr823
id	NOUN	tr823
sendmail	NOUN	tr823
news	NOUN	tr823
finger	NOUN	tr823
ftp	NOUN	tr823
yp	NOUN	tr823
password	NOUN	tr823
attack	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
attempt	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
success	NOUN	tr823
password	NOUN	tr823
user	NOUN	tr823
file	NOUN	tr823
attacker	NOUN	tr823
list	NOUN	tr823
password	NOUN	tr823
password	NOUN	tr823
system	NOUN	tr823
function	NOUN	tr823
effect	NOUN	tr823
security	NOUN	tr823
password	NOUN	tr823
part	NOUN	tr823
effort	NOUN	tr823
combination	NOUN	tr823
letter	NOUN	tr823
machine	NOUN	tr823
cost	NOUN	tr823
attempt	NOUN	tr823
task	NOUN	tr823
processor	NOUN	tr823
time	NOUN	tr823
password	NOUN	tr823
supercomputer	NOUN	tr823
password	NOUN	tr823
medium	NOUN	tr823
portable	NOUN	tr823
scheme	NOUN	tr823
resource	NOUN	tr823
access	NOUN	tr823
account	NOUN	tr823
password	NOUN	tr823
field	NOUN	tr823
database	NOUN	tr823
password	NOUN	tr823
density	NOUN	tr823
storage	NOUN	tr823
medium	NOUN	tr823
increase	NOUN	tr823
problem	NOUN	tr823
approach	NOUN	tr823
risk	NOUN	tr823
attack	NOUN	tr823
approach	NOUN	tr823
variant	NOUN	tr823
shadow	NOUN	tr823
password	NOUN	tr823
file	NOUN	tr823
password	NOUN	tr823
file	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
call	NOUN	tr823
password	NOUN	tr823
encryption	NOUN	tr823
comparison	NOUN	tr823
delay	NOUN	tr823
\(.5	NOUN	tr823
attempt	NOUN	tr823
fish	NOUN	tr823
password	NOUN	tr823
threshold	NOUN	tr823
password	NOUN	tr823
attempt	NOUN	tr823
process	NOUN	tr823
form	NOUN	tr823
alarm	NOUN	tr823
shadow	NOUN	tr823
password	NOUN	tr823
file	NOUN	tr823
combination	NOUN	tr823
encryption	NOUN	tr823
place	NOUN	tr823
technique	NOUN	tr823
problem	NOUN	tr823
one	NOUN	tr823
combination	NOUN	tr823
method	NOUN	tr823
way	NOUN	tr823
password	NOUN	tr823
mechanism	NOUN	tr823
utility	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
utility	NOUN	tr823
attempt	NOUN	tr823
password	NOUN	tr823
program	NOUN	tr823
way	NOUN	tr823
choice	NOUN	tr823
word	NOUN	tr823
line	NOUN	tr823
dictionary	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
description	NOUN	tr823
section	NOUN	tr823
level	NOUN	tr823
overview	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
function	NOUN	tr823
description	NOUN	tr823
section	NOUN	tr823
reader	NOUN	tr823
network	NOUN	tr823
facility	NOUN	tr823
section	NOUN	tr823
function	NOUN	tr823
structure	NOUN	tr823
detail	NOUN	tr823
worm	NOUN	tr823
part	NOUN	tr823
program	NOUN	tr823
bootstrap	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
B\	NOUN	tr823
description	NOUN	tr823
point	NOUN	tr823
host	NOUN	tr823
point	NOUN	tr823
worm	NOUN	tr823
machine	NOUN	tr823
shell	NOUN	tr823
host	NOUN	tr823
machine	NOUN	tr823
connection	NOUN	tr823
port	NOUN	tr823
sendmail	NOUN	tr823
program	NOUN	tr823
infection	NOUN	tr823
socket	NOUN	tr823
machine	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
socket	NOUN	tr823
number	NOUN	tr823
challenge	NOUN	tr823
string	NOUN	tr823
number	NOUN	tr823
file	NOUN	tr823
name	NOUN	tr823
base	NOUN	tr823
number	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
method	NOUN	tr823
2a\	NOUN	tr823
connection	NOUN	tr823
shell	NOUN	tr823
worm	NOUN	tr823
command	NOUN	tr823
line	NOUN	tr823
cc	NOUN	tr823
line\	NOUN	tr823
tmp	NOUN	tr823
echo	NOUN	tr823
gorch49	NOUN	tr823
q	NOUN	tr823
text	NOUN	tr823
vector	NOUN	tr823
rm	NOUN	tr823
string	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
connection	NOUN	tr823
line	NOUN	tr823
cc	NOUN	tr823
line\	NOUN	tr823
debug	NOUN	tr823
mail	NOUN	tr823
|	NOUN	tr823
exit	NOUN	tr823
tmp	NOUN	tr823
cat	NOUN	tr823
text	NOUN	tr823
vector	NOUN	tr823
x14481910.c;x14481910	NOUN	tr823
rm	NOUN	tr823
worm	NOUN	tr823
minute	NOUN	tr823
port	NOUN	tr823
vector	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
server	NOUN	tr823
challenge	NOUN	tr823
string	NOUN	tr823
file	NOUN	tr823
binary	NOUN	tr823
version	NOUN	tr823
worm	NOUN	tr823
version	NOUN	tr823
source	NOUN	tr823
code	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
file	NOUN	tr823
vector	NOUN	tr823
program	NOUN	tr823
shell	NOUN	tr823
input	NOUN	tr823
output	NOUN	tr823
server	NOUN	tr823
worm	NOUN	tr823
server	NOUN	tr823
worm	NOUN	tr823
command	NOUN	tr823
stream	NOUN	tr823
shell	NOUN	tr823
p	NOUN	tr823
p	NOUN	tr823
fi	NOUN	tr823
file	NOUN	tr823
case	NOUN	tr823
code	NOUN	tr823
more\	NOUN	tr823
form	NOUN	tr823
command	NOUN	tr823
sequence	NOUN	tr823
p	NOUN	tr823
/$p	NOUN	tr823
p	NOUN	tr823
rm	NOUN	tr823
version	NOUN	tr823
worm	NOUN	tr823
execution	NOUN	tr823
server	NOUN	tr823
host	NOUN	tr823
connection	NOUN	tr823
file	NOUN	tr823
file	NOUN	tr823
command	NOUN	tr823
object	NOUN	tr823
file	NOUN	tr823
evidence	NOUN	tr823
attempt	NOUN	tr823
infection	NOUN	tr823
worm	NOUN	tr823
host	NOUN	tr823
argument	NOUN	tr823
vector	NOUN	tr823
version	NOUN	tr823
parent	NOUN	tr823
argument	NOUN	tr823
invocation\	NOUN	tr823
memory	NOUN	tr823
worm	NOUN	tr823
file	NOUN	tr823
file	NOUN	tr823
file	NOUN	tr823
disk	NOUN	tr823
6\	NOUN	tr823
worm	NOUN	tr823
information	NOUN	tr823
network	NOUN	tr823
interface	NOUN	tr823
host	NOUN	tr823
machine	NOUN	tr823
list	NOUN	tr823
memory	NOUN	tr823
information	NOUN	tr823
name	NOUN	tr823
address	NOUN	tr823
information	NOUN	tr823
ioctl	NOUN	tr823
call	NOUN	tr823
program	NOUN	tr823
argument	NOUN	tr823
system	NOUN	tr823
file	NOUN	tr823
host	NOUN	tr823
name	NOUN	tr823
database	NOUN	tr823
list	NOUN	tr823
host	NOUN	tr823
network	NOUN	tr823
list	NOUN	tr823
host	NOUN	tr823
number	NOUN	tr823
host	NOUN	tr823
type	NOUN	tr823
host	NOUN	tr823
\(gateway	NOUN	tr823
worm	NOUN	tr823
connection	NOUN	tr823
telnet	NOUN	tr823
port	NOUN	tr823
reachability	NOUN	tr823
infection	NOUN	tr823
method	NOUN	tr823
infection	NOUN	tr823
attempt	NOUN	tr823
route	NOUN	tr823
fingerd	NOUN	tr823
sendmail	NOUN	tr823
8a\	NOUN	tr823
attack	NOUN	tr823
rsh	NOUN	tr823
shell	NOUN	tr823
invocation	NOUN	tr823
order	NOUN	tr823
bin	NOUN	tr823
host	NOUN	tr823
step	NOUN	tr823
8b\	NOUN	tr823
attack	NOUN	tr823
finger	NOUN	tr823
daemon	NOUN	tr823
connection	NOUN	tr823
finger	NOUN	tr823
server	NOUN	tr823
daemon	NOUN	tr823
string	NOUN	tr823
byte	NOUN	tr823
daemon	NOUN	tr823
input	NOUN	tr823
buffer	NOUN	tr823
part	NOUN	tr823
stack	NOUN	tr823
bsd	NOUN	tr823
version	NOUN	tr823
computer	NOUN	tr823
overflow	NOUN	tr823
return	NOUN	tr823
stack	NOUN	tr823
frame	NOUN	tr823
return	NOUN	tr823
address	NOUN	tr823
buffer	NOUN	tr823
stack	NOUN	tr823
instruction	NOUN	tr823
stack	NOUN	tr823
location	NOUN	tr823
/bin	NOUN	tr823
sp	NOUN	tr823
r10	NOUN	tr823
r10	NOUN	tr823
3b	NOUN	tr823
code	NOUN	tr823
routine	NOUN	tr823
"execve\(""/bin"	NOUN	tr823
vaxen	NOUN	tr823
worm	NOUN	tr823
shell	NOUN	tr823
connection	NOUN	tr823
worm	NOUN	tr823
host	NOUN	tr823
step	NOUN	tr823
core	NOUN	tr823
file	NOUN	tr823
code	NOUN	tr823
place	NOUN	tr823
version	NOUN	tr823
fingerd	NOUN	tr823
fashion	NOUN	tr823
worm	NOUN	tr823
host	NOUN	tr823
connection	NOUN	tr823
port	NOUN	tr823
infection	NOUN	tr823
step	NOUN	tr823
2b	NOUN	tr823
step	NOUN	tr823
method	NOUN	tr823
host	NOUN	tr823
entry	NOUN	tr823
list	NOUN	tr823
method	NOUN	tr823
state	NOUN	tr823
machine	NOUN	tr823
state	NOUN	tr823
state	NOUN	tr823
while	NOUN	tr823
program	NOUN	tr823
host	NOUN	tr823
sendmail	NOUN	tr823
finger	NOUN	tr823
\	NOUN	tr823
state	NOUN	tr823
attempt	NOUN	tr823
user	NOUN	tr823
machine	NOUN	tr823
state	NOUN	tr823
state	NOUN	tr823
attempt	NOUN	tr823
password	NOUN	tr823
state	NOUN	tr823
worm	NOUN	tr823
host	NOUN	tr823
table	NOUN	tr823
state	NOUN	tr823
worm	NOUN	tr823
/etc	NOUN	tr823
file	NOUN	tr823
file	NOUN	tr823
name	NOUN	tr823
host	NOUN	tr823
table	NOUN	tr823
host	NOUN	tr823
worm	NOUN	tr823
/etc	NOUN	tr823
passwd	NOUN	tr823
file	NOUN	tr823
datum	NOUN	tr823
structure	NOUN	tr823
file	NOUN	tr823
user	NOUN	tr823
home	NOUN	tr823
directory	NOUN	tr823
host	NOUN	tr823
name	NOUN	tr823
table	NOUN	tr823
host	NOUN	tr823
user	NOUN	tr823
file	NOUN	tr823
worm	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
choice	NOUN	tr823
worm	NOUN	tr823
case	NOUN	tr823
password	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
gecos	NOUN	tr823
field	NOUN	tr823
password	NOUN	tr823
user	NOUN	tr823
entry	NOUN	tr823
password	NOUN	tr823
file	NOUN	tr823
account	NOUN	tr823
name:/usr	NOUN	tr823
account:/bin	NOUN	tr823
word	NOUN	tr823
password	NOUN	tr823
account	NOUN	tr823
accountaccount	NOUN	tr823
user	NOUN	tr823
name	NOUN	tr823
tnuocca	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
name	NOUN	tr823
user	NOUN	tr823
user	NOUN	tr823
name	NOUN	tr823
capital	NOUN	tr823
letter	NOUN	tr823
case	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
experience	NOUN	tr823
system	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
security	NOUN	tr823
choice	NOUN	tr823
%	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
step	NOUN	tr823
section	NOUN	tr823
password	NOUN	tr823
stage	NOUN	tr823
process	NOUN	tr823
password	NOUN	tr823
user	NOUN	tr823
word	NOUN	tr823
dictionary	NOUN	tr823
word	NOUN	tr823
i\	NOUN	tr823
dictionary	NOUN	tr823
word	NOUN	tr823
account	NOUN	tr823
order	NOUN	tr823
hit	NOUN	tr823
step	NOUN	tr823
9d\	NOUN	tr823
stage	NOUN	tr823
attempt	NOUN	tr823
word	NOUN	tr823
file	NOUN	tr823
dict	NOUN	tr823
word	NOUN	tr823
worm	NOUN	tr823
password	NOUN	tr823
account	NOUN	tr823
addition	NOUN	tr823
word	NOUN	tr823
dictionary	NOUN	tr823
case	NOUN	tr823
letter	NOUN	tr823
letter	NOUN	tr823
case	NOUN	tr823
word	NOUN	tr823
password	NOUN	tr823
password	NOUN	tr823
account	NOUN	tr823
worm	NOUN	tr823
machine	NOUN	tr823
user	NOUN	tr823
account	NOUN	tr823
worm	NOUN	tr823
.forward	NOUN	tr823
file	NOUN	tr823
user	NOUN	tr823
point	NOUN	tr823
name	NOUN	tr823
host	NOUN	tr823
account	NOUN	tr823
target	NOUN	tr823
user	NOUN	tr823
attack	NOUN	tr823
worm	NOUN	tr823
shell	NOUN	tr823
service	NOUN	tr823
attempt	NOUN	tr823
account	NOUN	tr823
name	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
advantage	NOUN	tr823
fact	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
account	NOUN	tr823
machine	NOUN	tr823
worm	NOUN	tr823
rexec	NOUN	tr823
host	NOUN	tr823
user	NOUN	tr823
name	NOUN	tr823
password\	NOUN	tr823
command	NOUN	tr823
host	NOUN	tr823
username	NOUN	tr823
file	NOUN	tr823
attack	NOUN	tr823
case	NOUN	tr823
machine	NOUN	tr823
hosts.equiv	NOUN	tr823
file	NOUN	tr823
user	NOUN	tr823
file	NOUN	tr823
execution	NOUN	tr823
password	NOUN	tr823
shell	NOUN	tr823
way	NOUN	tr823
attack	NOUN	tr823
step	NOUN	tr823
use	NOUN	tr823
user	NOUN	tr823
password	NOUN	tr823
execution	NOUN	tr823
loop	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
machine	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
TCP	NOUN	tr823
socket	NOUN	tr823
connection	NOUN	tr823
worm	NOUN	tr823
pleasequit	NOUN	tr823
variable	NOUN	tr823
worm	NOUN	tr823
exit	NOUN	tr823
partway	NOUN	tr823
stage	NOUN	tr823
password	NOUN	tr823
cracking	NOUN	tr823
delay	NOUN	tr823
part	NOUN	tr823
reason	NOUN	tr823
system	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
self	NOUN	tr823
destruction	NOUN	tr823
effort	NOUN	tr823
password	NOUN	tr823
worm	NOUN	tr823
worm	NOUN	tr823
attempt	NOUN	tr823
worm	NOUN	tr823
process	NOUN	tr823
port	NOUN	tr823
worm	NOUN	tr823
load	NOUN	tr823
machine	NOUN	tr823
worm	NOUN	tr823
udp	NOUN	tr823
packet	NOUN	tr823
host	NOUN	tr823
ernie.berkeley.edu	NOUN	tr823
infection	NOUN	tr823
number	NOUN	tr823
comparison	NOUN	tr823
code	NOUN	tr823
